Rule Text,JSON Mapping,claude-sonnet-4.6_responses,claude-sonnet-4.6_categories,claude-sonnet-4.6_card_orders,grok-4.1-fast_responses,grok-4.1-fast_categories,grok-4.1-fast_card_orders,gpt-5.2_responses,gpt-5.2_categories,gpt-5.2_card_orders
"If the fruit is a Watermelon, then it contains Seeds.","{'Watermelon': 'P', 'Grape': 'not_P', 'Contains seeds': 'Q', 'Seedless': 'not_Q'}","[['Watermelon', 'Seedless'], ['Watermelon', 'Seedless'], ['Watermelon', 'Seedless'], ['Watermelon', 'Seedless'], ['Watermelon', 'Seedless']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Watermelon', 'Grape', 'Contains seeds', 'Seedless'], ['Contains seeds', 'Grape', 'Seedless', 'Watermelon'], ['Seedless', 'Grape', 'Watermelon', 'Contains seeds'], ['Seedless', 'Contains seeds', 'Watermelon', 'Grape'], ['Contains seeds', 'Grape', 'Watermelon', 'Seedless']]","[['Watermelon', 'Seedless'], ['Watermelon', 'Seedless'], ['Watermelon', 'Seedless'], ['Watermelon', 'Seedless'], ['Watermelon', 'Contains seeds']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Watermelon', 'Grape', 'Contains seeds', 'Seedless'], ['Contains seeds', 'Grape', 'Seedless', 'Watermelon'], ['Seedless', 'Grape', 'Watermelon', 'Contains seeds'], ['Seedless', 'Contains seeds', 'Watermelon', 'Grape'], ['Contains seeds', 'Grape', 'Watermelon', 'Seedless']]","[['Watermelon', 'Seedless'], ['Watermelon', 'Seedless'], ['Watermelon', 'Seedless'], ['Contains seeds', 'Watermelon'], ['Watermelon', 'Seedless']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Watermelon', 'Grape', 'Contains seeds', 'Seedless'], ['Contains seeds', 'Grape', 'Seedless', 'Watermelon'], ['Seedless', 'Grape', 'Watermelon', 'Contains seeds'], ['Seedless', 'Contains seeds', 'Watermelon', 'Grape'], ['Contains seeds', 'Grape', 'Watermelon', 'Seedless']]"
"If the gas is Helium, then it is Lighter than air.","{'Helium': 'P', 'Carbon dioxide': 'not_P', 'Lighter than air': 'Q', 'Heavier than air': 'not_Q'}","[['Helium', 'Heavier than air'], ['Helium', 'Heavier than air'], [""'Heavier than air'"", ""'Helium'""], ['Helium', 'Heavier than air'], ['Helium', 'Heavier than air']]","['CORRECT', 'CORRECT', 'NOISE', 'CORRECT', 'CORRECT']","[['Carbon dioxide', 'Heavier than air', 'Helium', 'Lighter than air'], ['Carbon dioxide', 'Lighter than air', 'Heavier than air', 'Helium'], ['Heavier than air', 'Carbon dioxide', 'Lighter than air', 'Helium'], ['Heavier than air', 'Carbon dioxide', 'Helium', 'Lighter than air'], ['Carbon dioxide', 'Helium', 'Lighter than air', 'Heavier than air']]","[[""'Helium'"", ""'Heavier than air'""], ['Helium', 'Heavier than air'], ['Helium', 'Lighter than air'], ['Helium', 'Heavier than air'], ['Helium', 'Heavier than air']]","['NOISE', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['Carbon dioxide', 'Heavier than air', 'Helium', 'Lighter than air'], ['Carbon dioxide', 'Lighter than air', 'Heavier than air', 'Helium'], ['Heavier than air', 'Carbon dioxide', 'Lighter than air', 'Helium'], ['Heavier than air', 'Carbon dioxide', 'Helium', 'Lighter than air'], ['Carbon dioxide', 'Helium', 'Lighter than air', 'Heavier than air']]","[['Helium', 'Heavier than air'], ['Helium', 'Heavier than air'], ['Lighter than air', 'Helium'], ['Helium', 'Heavier than air'], ['Helium', 'Heavier than air']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['Carbon dioxide', 'Heavier than air', 'Helium', 'Lighter than air'], ['Carbon dioxide', 'Lighter than air', 'Heavier than air', 'Helium'], ['Heavier than air', 'Carbon dioxide', 'Lighter than air', 'Helium'], ['Heavier than air', 'Carbon dioxide', 'Helium', 'Lighter than air'], ['Carbon dioxide', 'Helium', 'Lighter than air', 'Heavier than air']]"
"If the insect is a Bee, then it produces Honey.","{'Bee': 'P', 'Wasp': 'not_P', 'Produces honey': 'Q', 'Does not produce honey': 'not_Q'}","[['Bee', 'Does not produce honey'], [""'Does not produce honey'"", ""'Bee'""], ['Bee', 'Does not produce honey'], ['Bee', 'Does not produce honey'], ['Bee', 'Does not produce honey']]","['CORRECT', 'NOISE', 'CORRECT', 'CORRECT', 'CORRECT']","[['Wasp', 'Does not produce honey', 'Bee', 'Produces honey'], ['Does not produce honey', 'Wasp', 'Produces honey', 'Bee'], ['Produces honey', 'Bee', 'Does not produce honey', 'Wasp'], ['Bee', 'Wasp', 'Produces honey', 'Does not produce honey'], ['Wasp', 'Produces honey', 'Does not produce honey', 'Bee']]","[['Bee', 'Does not produce honey'], ['Bee', 'Does not produce honey'], ['Bee', 'Does not produce honey'], ['Bee', 'Does not produce honey'], ['Bee', 'Does not produce honey']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Wasp', 'Does not produce honey', 'Bee', 'Produces honey'], ['Does not produce honey', 'Wasp', 'Produces honey', 'Bee'], ['Produces honey', 'Bee', 'Does not produce honey', 'Wasp'], ['Bee', 'Wasp', 'Produces honey', 'Does not produce honey'], ['Wasp', 'Produces honey', 'Does not produce honey', 'Bee']]","[['Bee', 'Does not produce honey'], ['Does not produce honey', 'Bee'], ['Bee', 'Does not produce honey'], ['Bee', 'Does not produce honey'], ['Bee', 'Does not produce honey']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Wasp', 'Does not produce honey', 'Bee', 'Produces honey'], ['Does not produce honey', 'Wasp', 'Produces honey', 'Bee'], ['Produces honey', 'Bee', 'Does not produce honey', 'Wasp'], ['Bee', 'Wasp', 'Produces honey', 'Does not produce honey'], ['Wasp', 'Produces honey', 'Does not produce honey', 'Bee']]"
"If the mammal is a Whale, then it lives in the Ocean.","{'Whale': 'P', 'Elephant': 'not_P', 'Ocean': 'Q', 'Land': 'not_Q'}","[['Land', 'Whale'], ['Whale', 'Land'], ['Whale', 'Land'], ['Whale', 'Land'], ['Whale', 'Land']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Land', 'Ocean', 'Elephant', 'Whale'], ['Elephant', 'Land', 'Whale', 'Ocean'], ['Elephant', 'Whale', 'Land', 'Ocean'], ['Whale', 'Elephant', 'Land', 'Ocean'], ['Ocean', 'Whale', 'Land', 'Elephant']]","[['Whale', 'Land'], ['Whale', 'Land'], ['Whale', 'Ocean'], ['Whale', 'Land'], ['Whale', 'Ocean']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS']","[['Land', 'Ocean', 'Elephant', 'Whale'], ['Elephant', 'Land', 'Whale', 'Ocean'], ['Elephant', 'Whale', 'Land', 'Ocean'], ['Whale', 'Elephant', 'Land', 'Ocean'], ['Ocean', 'Whale', 'Land', 'Elephant']]","[['Whale', 'Land'], ['Whale', 'Land'], ['Whale', 'Land'], ['Whale', 'Land'], ['Whale', 'Land']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Land', 'Ocean', 'Elephant', 'Whale'], ['Elephant', 'Land', 'Whale', 'Ocean'], ['Elephant', 'Whale', 'Land', 'Ocean'], ['Whale', 'Elephant', 'Land', 'Ocean'], ['Ocean', 'Whale', 'Land', 'Elephant']]"
"If the element is Carbon, then it can form Diamonds.","{'Carbon': 'P', 'Nitrogen': 'not_P', 'Can form diamonds': 'Q', 'Cannot form diamonds': 'not_Q'}","[['Carbon', 'Cannot form diamonds'], ['Carbon', 'Can form diamonds'], ['Cannot form diamonds', 'Carbon'], ['Carbon', 'Cannot form diamonds'], ['Cannot form diamonds', 'Carbon']]","['CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT']","[['Carbon', 'Cannot form diamonds', 'Nitrogen', 'Can form diamonds'], ['Nitrogen', 'Can form diamonds', 'Carbon', 'Cannot form diamonds'], ['Nitrogen', 'Can form diamonds', 'Cannot form diamonds', 'Carbon'], ['Carbon', 'Cannot form diamonds', 'Can form diamonds', 'Nitrogen'], ['Cannot form diamonds', 'Nitrogen', 'Can form diamonds', 'Carbon']]","[['Carbon', 'Cannot form diamonds'], ['Carbon', 'Can form diamonds'], ['Carbon', 'Can form diamonds'], ['Carbon', 'Cannot form diamonds'], ['Carbon', 'Cannot form diamonds']]","['CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['Carbon', 'Cannot form diamonds', 'Nitrogen', 'Can form diamonds'], ['Nitrogen', 'Can form diamonds', 'Carbon', 'Cannot form diamonds'], ['Nitrogen', 'Can form diamonds', 'Cannot form diamonds', 'Carbon'], ['Carbon', 'Cannot form diamonds', 'Can form diamonds', 'Nitrogen'], ['Cannot form diamonds', 'Nitrogen', 'Can form diamonds', 'Carbon']]","[['Carbon', 'Cannot form diamonds'], ['Carbon', 'Cannot form diamonds'], ['Carbon', 'Cannot form diamonds'], ['Carbon', 'Cannot form diamonds'], ['Can form diamonds', 'Carbon']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Carbon', 'Cannot form diamonds', 'Nitrogen', 'Can form diamonds'], ['Nitrogen', 'Can form diamonds', 'Carbon', 'Cannot form diamonds'], ['Nitrogen', 'Can form diamonds', 'Cannot form diamonds', 'Carbon'], ['Carbon', 'Cannot form diamonds', 'Can form diamonds', 'Nitrogen'], ['Cannot form diamonds', 'Nitrogen', 'Can form diamonds', 'Carbon']]"
"If the country is Brazil, then the language is Portuguese.","{'Brazil': 'P', 'Argentina': 'not_P', 'Portuguese': 'Q', 'Spanish': 'not_Q'}","[['Portuguese', 'Brazil'], ['Brazil', 'Spanish'], ['Brazil', 'Spanish'], ['Brazil', 'Portuguese'], ['Portuguese', 'Brazil']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['Spanish', 'Argentina', 'Portuguese', 'Brazil'], ['Brazil', 'Portuguese', 'Spanish', 'Argentina'], ['Argentina', 'Portuguese', 'Brazil', 'Spanish'], ['Portuguese', 'Brazil', 'Spanish', 'Argentina'], ['Portuguese', 'Spanish', 'Argentina', 'Brazil']]","[['Brazil', 'Portuguese'], ['Brazil', 'Spanish'], ['Brazil', 'Argentina'], ['Brazil', 'Portuguese'], ['Brazil', 'Portuguese']]","['MATCHING_BIAS', 'CORRECT', 'LOGIC_ERROR', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['Spanish', 'Argentina', 'Portuguese', 'Brazil'], ['Brazil', 'Portuguese', 'Spanish', 'Argentina'], ['Argentina', 'Portuguese', 'Brazil', 'Spanish'], ['Portuguese', 'Brazil', 'Spanish', 'Argentina'], ['Portuguese', 'Spanish', 'Argentina', 'Brazil']]","[['Brazil', 'Spanish'], ['Brazil', 'Spanish'], ['Brazil', 'Spanish'], ['Brazil', 'Spanish'], ['Brazil', 'Spanish']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Spanish', 'Argentina', 'Portuguese', 'Brazil'], ['Brazil', 'Portuguese', 'Spanish', 'Argentina'], ['Argentina', 'Portuguese', 'Brazil', 'Spanish'], ['Portuguese', 'Brazil', 'Spanish', 'Argentina'], ['Portuguese', 'Spanish', 'Argentina', 'Brazil']]"
"If the food is Cheese, then it is made from Milk.","{'Cheese': 'P', 'Bread': 'not_P', 'Milk': 'Q', 'No milk': 'not_Q'}","[['No milk', 'Cheese'], ['Cheese', 'No milk'], ['Cheese', 'No milk'], ['Cheese', 'No milk'], ['Cheese', 'No milk']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['No milk', 'Cheese', 'Milk', 'Bread'], ['Milk', 'No milk', 'Bread', 'Cheese'], ['Bread', 'Milk', 'Cheese', 'No milk'], ['Bread', 'Cheese', 'No milk', 'Milk'], ['Cheese', 'No milk', 'Bread', 'Milk']]","[['Cheese', 'No milk'], ['Milk', 'Cheese'], ['Cheese', 'Milk'], ['Cheese', 'No milk'], ['Cheese', 'No milk']]","['CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['No milk', 'Cheese', 'Milk', 'Bread'], ['Milk', 'No milk', 'Bread', 'Cheese'], ['Bread', 'Milk', 'Cheese', 'No milk'], ['Bread', 'Cheese', 'No milk', 'Milk'], ['Cheese', 'No milk', 'Bread', 'Milk']]","[['Cheese', 'No milk'], ['Cheese', 'No milk'], ['Cheese', 'No milk'], ['Cheese', 'No milk'], ['Cheese', 'No milk']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['No milk', 'Cheese', 'Milk', 'Bread'], ['Milk', 'No milk', 'Bread', 'Cheese'], ['Bread', 'Milk', 'Cheese', 'No milk'], ['Bread', 'Cheese', 'No milk', 'Milk'], ['Cheese', 'No milk', 'Bread', 'Milk']]"
"If the animal is a Frog, then it is Amphibious.","{'Frog': 'P', 'Lizard': 'not_P', 'Amphibious': 'Q', 'Not amphibious': 'not_Q'}","[['Not amphibious', 'Frog'], ['Not amphibious', 'Frog'], ['Not amphibious', 'Frog'], ['Frog', 'Not amphibious'], ['Not amphibious', 'Frog']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Not amphibious', 'Lizard', 'Frog', 'Amphibious'], ['Not amphibious', 'Lizard', 'Amphibious', 'Frog'], ['Not amphibious', 'Frog', 'Amphibious', 'Lizard'], ['Lizard', 'Not amphibious', 'Frog', 'Amphibious'], ['Not amphibious', 'Frog', 'Lizard', 'Amphibious']]","[['Frog', 'Not amphibious'], ['Frog', 'Not amphibious'], ['Frog', 'Not amphibious'], ['Frog', 'Not amphibious'], ['Not amphibious', 'Frog']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Not amphibious', 'Lizard', 'Frog', 'Amphibious'], ['Not amphibious', 'Lizard', 'Amphibious', 'Frog'], ['Not amphibious', 'Frog', 'Amphibious', 'Lizard'], ['Lizard', 'Not amphibious', 'Frog', 'Amphibious'], ['Not amphibious', 'Frog', 'Lizard', 'Amphibious']]","[['Not amphibious', 'Frog'], ['Not amphibious', 'Frog'], ['Not amphibious', 'Frog'], ['Frog', 'Not amphibious'], ['Not amphibious', 'Frog']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Not amphibious', 'Lizard', 'Frog', 'Amphibious'], ['Not amphibious', 'Lizard', 'Amphibious', 'Frog'], ['Not amphibious', 'Frog', 'Amphibious', 'Lizard'], ['Lizard', 'Not amphibious', 'Frog', 'Amphibious'], ['Not amphibious', 'Frog', 'Lizard', 'Amphibious']]"
"If the plant is a Sunflower, then it faces the Sun.","{'Sunflower': 'P', 'Rose': 'not_P', 'Faces sun': 'Q', 'Does not face sun': 'not_Q'}","[['Does not face sun', 'Sunflower'], ['Does not face sun', 'Sunflower'], ['Sunflower', 'Does not face sun'], ['Sunflower', 'Does not face sun'], ['Sunflower', 'Does not face sun']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Does not face sun', 'Faces sun', 'Rose', 'Sunflower'], ['Rose', 'Does not face sun', 'Faces sun', 'Sunflower'], ['Sunflower', 'Faces sun', 'Rose', 'Does not face sun'], ['Rose', 'Faces sun', 'Sunflower', 'Does not face sun'], ['Rose', 'Sunflower', 'Faces sun', 'Does not face sun']]","[['Sunflower', 'Does not face sun'], ['Sunflower', 'Does not face sun'], ['Sunflower', 'Does not face sun'], ['Sunflower', 'Does not face sun'], ['Sunflower', 'Does not face sun']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Does not face sun', 'Faces sun', 'Rose', 'Sunflower'], ['Rose', 'Does not face sun', 'Faces sun', 'Sunflower'], ['Sunflower', 'Faces sun', 'Rose', 'Does not face sun'], ['Rose', 'Faces sun', 'Sunflower', 'Does not face sun'], ['Rose', 'Sunflower', 'Faces sun', 'Does not face sun']]","[['Faces sun', 'Sunflower'], ['Sunflower', 'Does not face sun'], ['Sunflower', 'Does not face sun'], ['Sunflower', 'Does not face sun'], ['Sunflower', 'Does not face sun']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Does not face sun', 'Faces sun', 'Rose', 'Sunflower'], ['Rose', 'Does not face sun', 'Faces sun', 'Sunflower'], ['Sunflower', 'Faces sun', 'Rose', 'Does not face sun'], ['Rose', 'Faces sun', 'Sunflower', 'Does not face sun'], ['Rose', 'Sunflower', 'Faces sun', 'Does not face sun']]"
"If the ocean is the Pacific, then it is the Largest.","{'Pacific': 'P', 'Atlantic': 'not_P', 'Largest': 'Q', 'Not largest': 'not_Q'}","[['Pacific', 'Not largest'], ['Not largest', 'Pacific'], ['**Pacific', 'Not largest**'], ['**Pacific', 'Not largest**'], ['Pacific', 'Not largest']]","['CORRECT', 'CORRECT', 'NOISE', 'NOISE', 'CORRECT']","[['Atlantic', 'Not largest', 'Pacific', 'Largest'], ['Not largest', 'Pacific', 'Largest', 'Atlantic'], ['Largest', 'Pacific', 'Not largest', 'Atlantic'], ['Largest', 'Not largest', 'Atlantic', 'Pacific'], ['Atlantic', 'Pacific', 'Not largest', 'Largest']]","[['Pacific', 'Not largest'], ['Pacific', 'Not largest'], ['Pacific', 'Not largest'], ['Pacific', 'Not largest'], ['Pacific', 'Not largest']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Atlantic', 'Not largest', 'Pacific', 'Largest'], ['Not largest', 'Pacific', 'Largest', 'Atlantic'], ['Largest', 'Pacific', 'Not largest', 'Atlantic'], ['Largest', 'Not largest', 'Atlantic', 'Pacific'], ['Atlantic', 'Pacific', 'Not largest', 'Largest']]","[['Pacific', 'Not largest'], ['Pacific', 'Not largest'], ['Pacific', 'Not largest'], ['Pacific', 'Not largest'], ['Pacific', 'Not largest']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Atlantic', 'Not largest', 'Pacific', 'Largest'], ['Not largest', 'Pacific', 'Largest', 'Atlantic'], ['Largest', 'Pacific', 'Not largest', 'Atlantic'], ['Largest', 'Not largest', 'Atlantic', 'Pacific'], ['Atlantic', 'Pacific', 'Not largest', 'Largest']]"
"If the bone is the Femur, then it is in the Leg.","{'Femur': 'P', 'Humerus': 'not_P', 'Leg': 'Q', 'Arm': 'not_Q'}","[['Femur', 'Arm'], ['Femur', 'Arm'], ['Femur', 'Leg'], ['Femur', 'Arm'], ['Femur', 'Arm']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['Femur', 'Humerus', 'Leg', 'Arm'], ['Leg', 'Femur', 'Arm', 'Humerus'], ['Humerus', 'Femur', 'Leg', 'Arm'], ['Femur', 'Leg', 'Humerus', 'Arm'], ['Humerus', 'Arm', 'Leg', 'Femur']]","[['Femur', 'Leg'], ['Femur', 'Arm'], ['Femur', 'Leg'], ['Femur', 'Leg'], ['Femur', 'Leg']]","['MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['Femur', 'Humerus', 'Leg', 'Arm'], ['Leg', 'Femur', 'Arm', 'Humerus'], ['Humerus', 'Femur', 'Leg', 'Arm'], ['Femur', 'Leg', 'Humerus', 'Arm'], ['Humerus', 'Arm', 'Leg', 'Femur']]","[['Femur', 'Arm'], ['Femur'], ['Femur', 'Arm'], ['Femur', 'Arm'], ['Femur', 'Leg']]","['CORRECT', 'CONFIRMATION_BIAS', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Femur', 'Humerus', 'Leg', 'Arm'], ['Leg', 'Femur', 'Arm', 'Humerus'], ['Humerus', 'Femur', 'Leg', 'Arm'], ['Femur', 'Leg', 'Humerus', 'Arm'], ['Humerus', 'Arm', 'Leg', 'Femur']]"
"If the animal is an Axolotl, then it can Regenerate limbs.","{'Axolotl': 'P', 'Frog': 'not_P', 'Regenerates limbs': 'Q', 'Cannot regenerate': 'not_Q'}","[['Axolotl', 'Cannot regenerate'], ['Axolotl', 'Cannot regenerate'], ['Cannot regenerate', 'Axolotl'], ['Axolotl', 'Cannot regenerate'], ['Cannot regenerate', 'Axolotl']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Frog', 'Regenerates limbs', 'Cannot regenerate', 'Axolotl'], ['Axolotl', 'Cannot regenerate', 'Frog', 'Regenerates limbs'], ['Cannot regenerate', 'Frog', 'Regenerates limbs', 'Axolotl'], ['Frog', 'Axolotl', 'Regenerates limbs', 'Cannot regenerate'], ['Cannot regenerate', 'Regenerates limbs', 'Frog', 'Axolotl']]","[['Axolotl', 'Frog'], ['Axolotl', 'Cannot regenerate'], ['Axolotl', 'Cannot regenerate'], ['Axolotl', 'Regenerates limbs'], ['Axolotl', 'Cannot regenerate']]","['LOGIC_ERROR', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Frog', 'Regenerates limbs', 'Cannot regenerate', 'Axolotl'], ['Axolotl', 'Cannot regenerate', 'Frog', 'Regenerates limbs'], ['Cannot regenerate', 'Frog', 'Regenerates limbs', 'Axolotl'], ['Frog', 'Axolotl', 'Regenerates limbs', 'Cannot regenerate'], ['Cannot regenerate', 'Regenerates limbs', 'Frog', 'Axolotl']]","[['Axolotl', 'Cannot regenerate'], ['Axolotl', 'Cannot regenerate'], ['Regenerates limbs', 'Axolotl'], ['Axolotl', 'Cannot regenerate'], ['Regenerates limbs', 'Axolotl']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS']","[['Frog', 'Regenerates limbs', 'Cannot regenerate', 'Axolotl'], ['Axolotl', 'Cannot regenerate', 'Frog', 'Regenerates limbs'], ['Cannot regenerate', 'Frog', 'Regenerates limbs', 'Axolotl'], ['Frog', 'Axolotl', 'Regenerates limbs', 'Cannot regenerate'], ['Cannot regenerate', 'Regenerates limbs', 'Frog', 'Axolotl']]"
"If the fruit is an Orange, then it contains Vitamin C.","{'Orange': 'P', 'Apple': 'not_P', 'Vitamin C': 'Q', 'No vitamin C': 'not_Q'}","[['No vitamin C', 'Orange'], ['No vitamin C', 'Orange'], ['Orange', 'No vitamin C'], ['Orange', 'No vitamin C'], ['No vitamin C', 'Orange']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Apple', 'No vitamin C', 'Vitamin C', 'Orange'], ['Vitamin C', 'No vitamin C', 'Apple', 'Orange'], ['Orange', 'Apple', 'Vitamin C', 'No vitamin C'], ['Vitamin C', 'Apple', 'Orange', 'No vitamin C'], ['No vitamin C', 'Orange', 'Vitamin C', 'Apple']]","[['Orange', 'No vitamin C'], ['Orange', 'No vitamin C'], ['Orange', 'No vitamin C'], ['Orange', 'No vitamin C'], ['Orange', 'No vitamin C']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Apple', 'No vitamin C', 'Vitamin C', 'Orange'], ['Vitamin C', 'No vitamin C', 'Apple', 'Orange'], ['Orange', 'Apple', 'Vitamin C', 'No vitamin C'], ['Vitamin C', 'Apple', 'Orange', 'No vitamin C'], ['No vitamin C', 'Orange', 'Vitamin C', 'Apple']]","[['Orange', 'No vitamin C'], ['Orange', 'No vitamin C'], ['Orange', 'No vitamin C'], ['Orange', 'No vitamin C'], ['No vitamin C', 'Orange']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Apple', 'No vitamin C', 'Vitamin C', 'Orange'], ['Vitamin C', 'No vitamin C', 'Apple', 'Orange'], ['Orange', 'Apple', 'Vitamin C', 'No vitamin C'], ['Vitamin C', 'Apple', 'Orange', 'No vitamin C'], ['No vitamin C', 'Orange', 'Vitamin C', 'Apple']]"
"If the material is Glass, then it is Transparent.","{'Glass': 'P', 'Wood': 'not_P', 'Transparent': 'Q', 'Opaque': 'not_Q'}","[['Glass', 'Opaque'], ['Glass', 'Opaque'], ['Opaque', 'Glass'], ['Glass', 'Opaque'], ['**Glass', 'Opaque**']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'NOISE']","[['Wood', 'Opaque', 'Glass', 'Transparent'], ['Glass', 'Opaque', 'Wood', 'Transparent'], ['Opaque', 'Transparent', 'Wood', 'Glass'], ['Glass', 'Wood', 'Opaque', 'Transparent'], ['Transparent', 'Opaque', 'Glass', 'Wood']]","[['Glass', 'Opaque'], ['Glass', 'Opaque'], ['Glass', 'Opaque'], ['Glass', 'Opaque'], ['Transparent', 'Glass']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Wood', 'Opaque', 'Glass', 'Transparent'], ['Glass', 'Opaque', 'Wood', 'Transparent'], ['Opaque', 'Transparent', 'Wood', 'Glass'], ['Glass', 'Wood', 'Opaque', 'Transparent'], ['Transparent', 'Opaque', 'Glass', 'Wood']]","[['Glass', 'Opaque'], ['Glass', 'Opaque'], ['Transparent', 'Glass'], ['Glass', 'Opaque'], ['Glass', 'Opaque']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['Wood', 'Opaque', 'Glass', 'Transparent'], ['Glass', 'Opaque', 'Wood', 'Transparent'], ['Opaque', 'Transparent', 'Wood', 'Glass'], ['Glass', 'Wood', 'Opaque', 'Transparent'], ['Transparent', 'Opaque', 'Glass', 'Wood']]"
"If the animal is a Cow, then it is a Herbivore.","{'Cow': 'P', 'Tiger': 'not_P', 'Herbivore': 'Q', 'Carnivore': 'not_Q'}","[['Carnivore', 'Cow'], ['Cow', 'Carnivore'], ['Cow', 'Tiger'], ['Cow', 'Carnivore'], ['Cow', 'Carnivore']]","['CORRECT', 'CORRECT', 'LOGIC_ERROR', 'CORRECT', 'CORRECT']","[['Carnivore', 'Tiger', 'Herbivore', 'Cow'], ['Carnivore', 'Cow', 'Herbivore', 'Tiger'], ['Herbivore', 'Cow', 'Tiger', 'Carnivore'], ['Cow', 'Carnivore', 'Herbivore', 'Tiger'], ['Cow', 'Herbivore', 'Carnivore', 'Tiger']]","[['Cow', 'Carnivore'], ['Cow', 'Carnivore'], ['Cow', 'Carnivore'], ['Cow', 'Carnivore'], ['Cow', 'Carnivore']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Carnivore', 'Tiger', 'Herbivore', 'Cow'], ['Carnivore', 'Cow', 'Herbivore', 'Tiger'], ['Herbivore', 'Cow', 'Tiger', 'Carnivore'], ['Cow', 'Carnivore', 'Herbivore', 'Tiger'], ['Cow', 'Herbivore', 'Carnivore', 'Tiger']]","[['Cow', 'Carnivore'], ['Cow', 'Carnivore'], ['Cow'], ['Cow', 'Herbivore'], ['Cow', 'Herbivore']]","['CORRECT', 'CORRECT', 'CONFIRMATION_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['Carnivore', 'Tiger', 'Herbivore', 'Cow'], ['Carnivore', 'Cow', 'Herbivore', 'Tiger'], ['Herbivore', 'Cow', 'Tiger', 'Carnivore'], ['Cow', 'Carnivore', 'Herbivore', 'Tiger'], ['Cow', 'Herbivore', 'Carnivore', 'Tiger']]"
