Rule Text,JSON Mapping,claude-sonnet-4.6_responses,claude-sonnet-4.6_categories,claude-sonnet-4.6_card_orders,grok-4.1-fast_responses,grok-4.1-fast_categories,grok-4.1-fast_card_orders,gpt-5.2_responses,gpt-5.2_categories,gpt-5.2_card_orders
"If the symbol is cube, then the digit is 3.","{'cube': 'P', 'sphere': 'not_P', '3': 'Q', '8': 'not_Q'}","[['cube', '3'], ['8', 'cube'], ['8', 'cube'], ['cube', '8'], ['**8', 'cube**']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT', 'NOISE']","[['8', 'sphere', 'cube', '3'], ['8', 'sphere', '3', 'cube'], ['8', 'cube', '3', 'sphere'], ['sphere', '8', 'cube', '3'], ['8', 'cube', 'sphere', '3']]","[['cube', '3'], ['cube', '8'], ['cube', '8'], ['cube', '8'], ['cube', '3']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['8', 'sphere', 'cube', '3'], ['8', 'sphere', '3', 'cube'], ['8', 'cube', '3', 'sphere'], ['sphere', '8', 'cube', '3'], ['8', 'cube', 'sphere', '3']]","[['cube', '8'], ['cube', '8'], ['cube', '8'], ['cube', '8'], ['cube', '8']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['8', 'sphere', 'cube', '3'], ['8', 'sphere', '3', 'cube'], ['8', 'cube', '3', 'sphere'], ['sphere', '8', 'cube', '3'], ['8', 'cube', 'sphere', '3']]"
"If the card is rotated, then the color is silver.","{'rotated': 'P', 'upright': 'not_P', 'silver': 'Q', 'gold': 'not_Q'}","[['gold', 'rotated'], ['rotated', 'silver'], ['rotated', 'gold'], ['rotated', 'gold'], ['rotated', 'gold']]","['CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT']","[['gold', 'silver', 'upright', 'rotated'], ['upright', 'gold', 'silver', 'rotated'], ['rotated', 'silver', 'upright', 'gold'], ['upright', 'silver', 'rotated', 'gold'], ['upright', 'rotated', 'silver', 'gold']]","[['rotated', 'gold'], ['rotated', 'gold'], ['rotated', 'silver', 'gold'], ['rotated', 'gold'], ['rotated', 'gold']]","['CORRECT', 'CORRECT', 'OVER_SELECTION', 'CORRECT', 'CORRECT']","[['gold', 'silver', 'upright', 'rotated'], ['upright', 'gold', 'silver', 'rotated'], ['rotated', 'silver', 'upright', 'gold'], ['upright', 'silver', 'rotated', 'gold'], ['upright', 'rotated', 'silver', 'gold']]","[['rotated', 'gold'], ['upright', 'gold', 'rotated'], ['rotated', 'silver'], ['rotated', 'gold'], ['rotated', 'gold']]","['CORRECT', 'LOGIC_ERROR', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['gold', 'silver', 'upright', 'rotated'], ['upright', 'gold', 'silver', 'rotated'], ['rotated', 'silver', 'upright', 'gold'], ['upright', 'silver', 'rotated', 'gold'], ['upright', 'rotated', 'silver', 'gold']]"
"If the number is 20, then the shape is rhombus.","{'20': 'P', '15': 'not_P', 'rhombus': 'Q', 'ellipse': 'not_Q'}","[['20', 'ellipse'], ['20', 'ellipse'], ['20', 'ellipse'], ['20', 'rhombus'], ['20', 'ellipse']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['15', 'ellipse', '20', 'rhombus'], ['ellipse', '20', 'rhombus', '15'], ['rhombus', '20', 'ellipse', '15'], ['rhombus', 'ellipse', '15', '20'], ['15', '20', 'ellipse', 'rhombus']]","[['20', 'ellipse'], ['20', 'rhombus'], ['rhombus', '20'], ['rhombus', '20'], ['20', 'ellipse']]","['CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT']","[['15', 'ellipse', '20', 'rhombus'], ['ellipse', '20', 'rhombus', '15'], ['rhombus', '20', 'ellipse', '15'], ['rhombus', 'ellipse', '15', '20'], ['15', '20', 'ellipse', 'rhombus']]","[['20', 'ellipse'], ['20', 'ellipse'], ['20', 'ellipse'], ['20', 'ellipse'], ['20', 'ellipse']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['15', 'ellipse', '20', 'rhombus'], ['ellipse', '20', 'rhombus', '15'], ['rhombus', '20', 'ellipse', '15'], ['rhombus', 'ellipse', '15', '20'], ['15', '20', 'ellipse', 'rhombus']]"
"If the pattern is dotted, then the letter is Q.","{'dotted': 'P', 'crosshatched': 'not_P', 'Q': 'Q', 'Y': 'not_Q'}","[['dotted', 'Y'], ['dotted', 'Y'], ['dotted', 'Y'], ['dotted', 'Y'], ['Y', 'dotted']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['dotted', 'crosshatched', 'Q', 'Y'], ['Q', 'dotted', 'Y', 'crosshatched'], ['crosshatched', 'dotted', 'Q', 'Y'], ['dotted', 'Q', 'crosshatched', 'Y'], ['crosshatched', 'Y', 'Q', 'dotted']]","[['dotted', 'Y'], ['Q', 'dotted'], ['dotted', 'Q'], ['dotted', 'Y'], ['crosshatched', 'Q']]","['CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'LOGIC_ERROR']","[['dotted', 'crosshatched', 'Q', 'Y'], ['Q', 'dotted', 'Y', 'crosshatched'], ['crosshatched', 'dotted', 'Q', 'Y'], ['dotted', 'Q', 'crosshatched', 'Y'], ['crosshatched', 'Y', 'Q', 'dotted']]","[['dotted', 'Y'], ['dotted', 'Y'], ['dotted', 'Y'], ['dotted', 'Y'], ['dotted', 'Y']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['dotted', 'crosshatched', 'Q', 'Y'], ['Q', 'dotted', 'Y', 'crosshatched'], ['crosshatched', 'dotted', 'Q', 'Y'], ['dotted', 'Q', 'crosshatched', 'Y'], ['crosshatched', 'Y', 'Q', 'dotted']]"
"If the digit is 8, then the symbol is infinity.","{'8': 'P', '3': 'not_P', 'infinity': 'Q', 'theta': 'not_Q'}","[['**infinity', 'theta', '8**'], ['8', 'infinity'], ['infinity', '8'], ['8', 'theta'], ['theta', '8']]","['SINGLE_VIOLATION', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['3', 'infinity', 'theta', '8'], ['8', 'theta', '3', 'infinity'], ['theta', '3', 'infinity', '8'], ['3', '8', 'infinity', 'theta'], ['theta', 'infinity', '3', '8']]","[['8', 'infinity'], ['8', 'infinity'], ['8', 'infinity'], ['8', 'infinity'], ['8', 'infinity']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['3', 'infinity', 'theta', '8'], ['8', 'theta', '3', 'infinity'], ['theta', '3', 'infinity', '8'], ['3', '8', 'infinity', 'theta'], ['theta', 'infinity', '3', '8']]","[['8', 'theta'], ['8', 'infinity'], ['8', 'theta'], ['8', 'theta'], ['8', 'theta']]","['CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT']","[['3', 'infinity', 'theta', '8'], ['8', 'theta', '3', 'infinity'], ['theta', '3', 'infinity', '8'], ['3', '8', 'infinity', 'theta'], ['theta', 'infinity', '3', '8']]"
"If the shape is pointed, then the number is 7.","{'pointed': 'P', 'rounded': 'not_P', '7': 'Q', '2': 'not_Q'}","[['pointed', '2'], ['2', 'pointed'], ['pointed', '2'], ['pointed', '2'], ['2', 'pointed']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['rounded', '2', '7', 'pointed'], ['7', '2', 'rounded', 'pointed'], ['pointed', 'rounded', '7', '2'], ['7', 'rounded', 'pointed', '2'], ['2', 'pointed', '7', 'rounded']]","[['pointed', '2'], [""'7'"", ""'rounded'"", ""'pointed'""], ['pointed', '2'], [""'7'"", ""'rounded'"", ""'pointed'""], ['pointed', '7']]","['CORRECT', 'NOISE', 'CORRECT', 'NOISE', 'MATCHING_BIAS']","[['rounded', '2', '7', 'pointed'], ['7', '2', 'rounded', 'pointed'], ['pointed', 'rounded', '7', '2'], ['7', 'rounded', 'pointed', '2'], ['2', 'pointed', '7', 'rounded']]","[['pointed', '2'], ['pointed', '2'], ['pointed', '2'], ['pointed', '2'], ['pointed', '2']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['rounded', '2', '7', 'pointed'], ['7', '2', 'rounded', 'pointed'], ['pointed', 'rounded', '7', '2'], ['7', 'rounded', 'pointed', '2'], ['2', 'pointed', '7', 'rounded']]"
"If the letter is D, then the color is indigo.","{'D': 'P', 'W': 'not_P', 'indigo': 'Q', 'amber': 'not_Q'}","[['D', 'amber'], ['D', 'amber'], ['indigo', 'D'], ['D', 'amber'], ['D', 'amber']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['W', 'amber', 'D', 'indigo'], ['D', 'amber', 'W', 'indigo'], ['amber', 'indigo', 'W', 'D'], ['D', 'W', 'amber', 'indigo'], ['indigo', 'amber', 'D', 'W']]","[['D', 'amber'], ['D', 'amber'], ['D', 'indigo'], ['D', 'amber'], ['D', 'amber']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['W', 'amber', 'D', 'indigo'], ['D', 'amber', 'W', 'indigo'], ['amber', 'indigo', 'W', 'D'], ['D', 'W', 'amber', 'indigo'], ['indigo', 'amber', 'D', 'W']]","[['D', 'amber'], ['D', 'amber'], ['D', 'amber'], ['D', 'amber'], ['D', 'amber']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['W', 'amber', 'D', 'indigo'], ['D', 'amber', 'W', 'indigo'], ['amber', 'indigo', 'W', 'D'], ['D', 'W', 'amber', 'indigo'], ['indigo', 'amber', 'D', 'W']]"
"If the card has a ring, then the digit is 0.","{'ring': 'P', 'bar': 'not_P', '0': 'Q', '6': 'not_Q'}","[['6', 'ring'], ['6', 'ring'], ['0', 'ring'], ['ring', '6'], ['ring', '6']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['6', 'bar', '0', 'ring'], ['6', 'ring', '0', 'bar'], ['0', 'ring', 'bar', '6'], ['ring', '6', '0', 'bar'], ['ring', '0', '6', 'bar']]","[[""'6'"", ""'ring'""], ['ring', '6'], ['0', 'ring'], ['ring', '6'], ['ring', '6']]","['NOISE', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['6', 'bar', '0', 'ring'], ['6', 'ring', '0', 'bar'], ['0', 'ring', 'bar', '6'], ['ring', '6', '0', 'bar'], ['ring', '0', '6', 'bar']]","[['ring', '6'], ['ring', '6'], ['ring', '6'], ['ring', '6'], ['ring', '6']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['6', 'bar', '0', 'ring'], ['6', 'ring', '0', 'bar'], ['0', 'ring', 'bar', '6'], ['ring', '6', '0', 'bar'], ['ring', '0', '6', 'bar']]"
"If the number is 11, then the letter is K.","{'11': 'P', '6': 'not_P', 'K': 'Q', 'T': 'not_Q'}","[['11', 'K'], ['11', 'T'], ['K', '11'], ['11', 'T'], ['K', '11']]","['MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS']","[['T', '6', '11', 'K'], ['6', '11', 'K', 'T'], ['K', '11', '6', 'T'], ['11', 'K', '6', 'T'], ['K', 'T', '6', '11']]","[['11', 'K'], ['11', 'K'], ['K', '6'], ['11', 'K'], ['K', '11']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'LOGIC_ERROR', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['T', '6', '11', 'K'], ['6', '11', 'K', 'T'], ['K', '11', '6', 'T'], ['11', 'K', '6', 'T'], ['K', 'T', '6', '11']]","[['11', 'K'], ['11', 'K'], ['K', '6'], ['11', '6'], ['K', '11']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'LOGIC_ERROR', 'LOGIC_ERROR', 'MATCHING_BIAS']","[['T', '6', '11', 'K'], ['6', '11', 'K', 'T'], ['K', '11', '6', 'T'], ['11', 'K', '6', 'T'], ['K', 'T', '6', '11']]"
"If the figure is mirrored, then the shape is trapezoid.","{'mirrored': 'P', 'normal': 'not_P', 'trapezoid': 'Q', 'kite': 'not_Q'}","[['mirrored', 'kite'], ['mirrored', 'kite'], ['mirrored', 'kite'], ['mirrored', 'kite'], ['mirrored', 'kite']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['mirrored', 'kite', 'normal', 'trapezoid'], ['kite', 'trapezoid', 'mirrored', 'normal'], ['trapezoid', 'mirrored', 'kite', 'normal'], ['kite', 'mirrored', 'trapezoid', 'normal'], ['mirrored', 'normal', 'kite', 'trapezoid']]","[['mirrored', 'trapezoid'], ['mirrored', 'trapezoid'], ['trapezoid', 'mirrored'], ['mirrored', 'trapezoid'], ['mirrored', 'kite']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT']","[['mirrored', 'kite', 'normal', 'trapezoid'], ['kite', 'trapezoid', 'mirrored', 'normal'], ['trapezoid', 'mirrored', 'kite', 'normal'], ['kite', 'mirrored', 'trapezoid', 'normal'], ['mirrored', 'normal', 'kite', 'trapezoid']]","[['mirrored', 'kite'], ['mirrored', 'kite'], ['mirrored', 'kite'], ['mirrored', 'kite'], ['mirrored', 'kite']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['mirrored', 'kite', 'normal', 'trapezoid'], ['kite', 'trapezoid', 'mirrored', 'normal'], ['trapezoid', 'mirrored', 'kite', 'normal'], ['kite', 'mirrored', 'trapezoid', 'normal'], ['mirrored', 'normal', 'kite', 'trapezoid']]"
"If the symbol is wave, then the number is 33.","{'wave': 'P', 'bolt': 'not_P', '33': 'Q', '22': 'not_Q'}","[['wave', '22'], ['wave', '22'], ['wave', '22'], ['wave', '22'], ['wave', '22']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['33', 'bolt', 'wave', '22'], ['bolt', '22', 'wave', '33'], ['bolt', '33', 'wave', '22'], ['wave', '22', '33', 'bolt'], ['33', 'wave', '22', 'bolt']]","[[""'33'"", ""'wave'""], ['wave', '22'], ['wave', '33'], ['wave', '22'], [""'33'"", ""'wave'""]]","['NOISE', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'NOISE']","[['33', 'bolt', 'wave', '22'], ['bolt', '22', 'wave', '33'], ['bolt', '33', 'wave', '22'], ['wave', '22', '33', 'bolt'], ['33', 'wave', '22', 'bolt']]","[['wave', '22'], ['wave', '22'], ['wave', '22'], ['wave', '22'], ['wave', '22']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['33', 'bolt', 'wave', '22'], ['bolt', '22', 'wave', '33'], ['bolt', '33', 'wave', '22'], ['wave', '22', '33', 'bolt'], ['33', 'wave', '22', 'bolt']]"
"If the digit is 5, then the color is coral.","{'5': 'P', '0': 'not_P', 'coral': 'Q', 'slate': 'not_Q'}","[['5', 'coral'], ['5', 'slate'], ['5', 'coral'], ['5', 'coral'], ['5', 'coral']]","['MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['5', 'slate', '0', 'coral'], ['slate', '0', '5', 'coral'], ['0', 'slate', '5', 'coral'], ['5', '0', 'slate', 'coral'], ['coral', 'slate', '5', '0']]","[['5', 'coral'], ['5', 'coral'], ['5', 'slate'], ['5', 'slate'], ['5', 'slate']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT']","[['5', 'slate', '0', 'coral'], ['slate', '0', '5', 'coral'], ['0', 'slate', '5', 'coral'], ['5', '0', 'slate', 'coral'], ['coral', 'slate', '5', '0']]","[['5', 'slate'], ['5', 'slate'], ['5', 'slate'], ['5', 'slate'], ['5', 'slate']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['5', 'slate', '0', 'coral'], ['slate', '0', '5', 'coral'], ['0', 'slate', '5', 'coral'], ['5', '0', 'slate', 'coral'], ['coral', 'slate', '5', '0']]"
"If the letter is G, then the shape is cylinder.","{'G': 'P', 'B': 'not_P', 'cylinder': 'Q', 'cone': 'not_Q'}","[['G', 'cone'], ['cone', 'G'], ['cone', 'G'], ['G', 'cone'], ['G', 'cone']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['G', 'B', 'cone', 'cylinder'], ['cone', 'G', 'B', 'cylinder'], ['cone', 'G', 'cylinder', 'B'], ['cylinder', 'G', 'cone', 'B'], ['B', 'cone', 'G', 'cylinder']]","[['G', 'cone'], ['G', 'cylinder'], ['G', 'cylinder'], ['G', 'cylinder'], ['G', 'cone']]","['CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT']","[['G', 'B', 'cone', 'cylinder'], ['cone', 'G', 'B', 'cylinder'], ['cone', 'G', 'cylinder', 'B'], ['cylinder', 'G', 'cone', 'B'], ['B', 'cone', 'G', 'cylinder']]","[['G', 'cone'], ['G', 'cone'], ['G', 'cone'], ['G', 'cone'], ['G', 'cone']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['G', 'B', 'cone', 'cylinder'], ['cone', 'G', 'B', 'cylinder'], ['cone', 'G', 'cylinder', 'B'], ['cylinder', 'G', 'cone', 'B'], ['B', 'cone', 'G', 'cylinder']]"
"If the card has a shadow, then the number is 18.","{'shadow': 'P', 'no_shadow': 'not_P', '18': 'Q', '13': 'not_Q'}","[['13', 'shadow'], ['shadow', '13'], ['13', 'shadow'], ['shadow', '13'], ['shadow', '13']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['no_shadow', '13', '18', 'shadow'], ['shadow', 'no_shadow', '13', '18'], ['13', '18', 'no_shadow', 'shadow'], ['no_shadow', '18', 'shadow', '13'], ['no_shadow', '13', 'shadow', '18']]","[['shadow', '13'], ['shadow', 'no_shadow', '13'], ['18', 'no_shadow'], ['no_shadow', 'shadow'], ['no_shadow', 'shadow']]","['CORRECT', 'LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR']","[['no_shadow', '13', '18', 'shadow'], ['shadow', 'no_shadow', '13', '18'], ['13', '18', 'no_shadow', 'shadow'], ['no_shadow', '18', 'shadow', '13'], ['no_shadow', '13', 'shadow', '18']]","[['no_shadow', '13'], ['shadow', '13'], ['shadow', '13'], ['shadow', '13'], ['no_shadow', '13']]","['LOGIC_ERROR', 'CORRECT', 'CORRECT', 'CORRECT', 'LOGIC_ERROR']","[['no_shadow', '13', '18', 'shadow'], ['shadow', 'no_shadow', '13', '18'], ['13', '18', 'no_shadow', 'shadow'], ['no_shadow', '18', 'shadow', '13'], ['no_shadow', '13', 'shadow', '18']]"
"If the letter is C, then the number is 17.","{'C': 'P', 'M': 'not_P', '17': 'Q', '4': 'not_Q'}","[['C', '4'], ['C', '4'], ['C', '4'], ['C', '4'], ['C', '4']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['4', 'C', '17', 'M'], ['4', '17', 'C', 'M'], ['C', 'M', '17', '4'], ['17', 'C', 'M', '4'], ['M', '17', 'C', '4']]","[['C', '17'], ['C', '17'], ['C', '4'], ['C', '17'], ['C', '4']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['4', 'C', '17', 'M'], ['4', '17', 'C', 'M'], ['C', 'M', '17', '4'], ['17', 'C', 'M', '4'], ['M', '17', 'C', '4']]","[['C', '4'], ['C', '4'], ['C', '4'], ['C', '4'], ['C', '4']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['4', 'C', '17', 'M'], ['4', '17', 'C', 'M'], ['C', 'M', '17', '4'], ['17', 'C', 'M', '4'], ['M', '17', 'C', '4']]"
"If the number is 25, then the letter is T.","{'25': 'P', '13': 'not_P', 'T': 'Q', 'H': 'not_Q'}","[['25', 'H'], ['25', 'H'], ['25', 'H'], ['25', 'H'], ['T', '25']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['25', 'H', '13', 'T'], ['13', 'T', '25', 'H'], ['25', '13', 'H', 'T'], ['13', '25', 'H', 'T'], ['T', 'H', '13', '25']]","[['25', 'T'], ['25', 'T'], ['25', 'T'], ['25', 'T'], ['T', '25']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['25', 'H', '13', 'T'], ['13', 'T', '25', 'H'], ['25', '13', 'H', 'T'], ['13', '25', 'H', 'T'], ['T', 'H', '13', '25']]","[['25', 'H'], ['25', 'H'], ['25', '13', 'H'], ['25', 'H'], ['T', '13']]","['CORRECT', 'CORRECT', 'LOGIC_ERROR', 'CORRECT', 'LOGIC_ERROR']","[['25', 'H', '13', 'T'], ['13', 'T', '25', 'H'], ['25', '13', 'H', 'T'], ['13', '25', 'H', 'T'], ['T', 'H', '13', '25']]"
"If the shape is crescent, then the color is yellow.","{'crescent': 'P', 'pentagon': 'not_P', 'yellow': 'Q', 'red': 'not_Q'}","[['crescent', 'red'], ['crescent', 'red'], ['crescent', 'red'], ['yellow', 'crescent'], ['red', 'crescent']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['crescent', 'pentagon', 'yellow', 'red'], ['pentagon', 'red', 'crescent', 'yellow'], ['yellow', 'crescent', 'red', 'pentagon'], ['red', 'pentagon', 'yellow', 'crescent'], ['red', 'yellow', 'pentagon', 'crescent']]","[['crescent', 'red'], ['crescent', 'red'], ['yellow', 'crescent'], ['crescent', 'red'], ['crescent', 'red']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['crescent', 'pentagon', 'yellow', 'red'], ['pentagon', 'red', 'crescent', 'yellow'], ['yellow', 'crescent', 'red', 'pentagon'], ['red', 'pentagon', 'yellow', 'crescent'], ['red', 'yellow', 'pentagon', 'crescent']]","[['crescent', 'red'], ['crescent', 'red'], ['crescent', 'red'], ['crescent', 'red'], ['crescent', 'red']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['crescent', 'pentagon', 'yellow', 'red'], ['pentagon', 'red', 'crescent', 'yellow'], ['yellow', 'crescent', 'red', 'pentagon'], ['red', 'pentagon', 'yellow', 'crescent'], ['red', 'yellow', 'pentagon', 'crescent']]"
"If the digit is 6, then the symbol is anchor.","{'6': 'P', '1': 'not_P', 'anchor': 'Q', 'ladder': 'not_Q'}","[['6', 'anchor'], ['6', 'anchor'], ['6', 'anchor'], ['ladder', '6'], ['6', 'ladder']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['anchor', '1', 'ladder', '6'], ['ladder', '6', '1', 'anchor'], ['6', 'ladder', '1', 'anchor'], ['anchor', 'ladder', '6', '1'], ['1', '6', 'anchor', 'ladder']]","[['anchor', '6'], ['6', 'anchor'], ['6', 'anchor'], ['6', 'anchor'], ['6', 'anchor']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['anchor', '1', 'ladder', '6'], ['ladder', '6', '1', 'anchor'], ['6', 'ladder', '1', 'anchor'], ['anchor', 'ladder', '6', '1'], ['1', '6', 'anchor', 'ladder']]","[['6', 'ladder'], ['6', 'ladder'], ['6', 'ladder'], ['6', 'ladder'], ['6', 'ladder']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['anchor', '1', 'ladder', '6'], ['ladder', '6', '1', 'anchor'], ['6', 'ladder', '1', 'anchor'], ['anchor', 'ladder', '6', '1'], ['1', '6', 'anchor', 'ladder']]"
"If the figure is striped, then the border is round.","{'striped': 'P', 'plain': 'not_P', 'round': 'Q', 'sharp': 'not_Q'}","[['striped', 'sharp'], ['striped', 'sharp'], ['striped', 'sharp'], ['sharp', 'striped'], ['striped', 'sharp']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['round', 'plain', 'striped', 'sharp'], ['sharp', 'striped', 'plain', 'round'], ['plain', 'sharp', 'striped', 'round'], ['round', 'plain', 'sharp', 'striped'], ['plain', 'round', 'sharp', 'striped']]","[['striped', 'plain'], ['striped', 'round'], ['striped', 'plain'], ['striped', 'plain'], ['striped', 'sharp']]","['LOGIC_ERROR', 'MATCHING_BIAS', 'LOGIC_ERROR', 'LOGIC_ERROR', 'CORRECT']","[['round', 'plain', 'striped', 'sharp'], ['sharp', 'striped', 'plain', 'round'], ['plain', 'sharp', 'striped', 'round'], ['round', 'plain', 'sharp', 'striped'], ['plain', 'round', 'sharp', 'striped']]","[['striped', 'sharp'], ['striped', 'sharp'], ['striped', 'sharp'], ['striped', 'sharp'], ['striped', 'sharp']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['round', 'plain', 'striped', 'sharp'], ['sharp', 'striped', 'plain', 'round'], ['plain', 'sharp', 'striped', 'round'], ['round', 'plain', 'sharp', 'striped'], ['plain', 'round', 'sharp', 'striped']]"
"If the letter is H, then the number is 37.","{'H': 'P', 'Z': 'not_P', '37': 'Q', '12': 'not_Q'}","[['H', '12'], ['12', 'H'], ['H', '12'], ['H', '12'], ['H', '12']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['H', '37', '12', 'Z'], ['37', '12', 'Z', 'H'], ['Z', '37', 'H', '12'], ['37', '12', 'H', 'Z'], ['37', 'Z', 'H', '12']]","[['H', '12'], ['H', '12'], ['H', '37'], ['H', '12'], ['H', '37']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS']","[['H', '37', '12', 'Z'], ['37', '12', 'Z', 'H'], ['Z', '37', 'H', '12'], ['37', '12', 'H', 'Z'], ['37', 'Z', 'H', '12']]","[['H', '12'], ['H', '12'], ['H', '12'], ['H', '12'], ['H', '12']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['H', '37', '12', 'Z'], ['37', '12', 'Z', 'H'], ['Z', '37', 'H', '12'], ['37', '12', 'H', 'Z'], ['37', 'Z', 'H', '12']]"
